,日期,牛舍,牛只类型,牛头数,报草量,减草量,剩草量,剩草率,计划头均采食量,实际头均采食量,头均产奶量
1708,2017-6-19,B4-5S,高产,141.0,6000.0,0,200.0,3.3 ,42.6 ,41.134751773,34.7
1709,2017-6-19,B4-5N,高产,153.0,6600.0,0,260.0,3.9 ,43.1 ,41.4379084967,38.6
1710,2017-6-19,B4-7S,高产,140.0,5700.0,0,200.0,3.5 ,40.7 ,39.2857142857,34.0
1711,2017-6-19,B4-7N,高产,149.0,6300.0,0,260.0,4.1 ,42.3 ,40.5369127517,39.5
1712,2017-6-20,B1-1S,低产,,,0,,0.0 ,40.2 ,,
1713,2017-6-20,B1-1N,低产,,,0,,0.0 ,41.0 ,,
1714,2017-6-20,B1-3S,高产,154.0,6300.0,0,0.0,0.0 ,40.9 ,40.9090909091,30.2
1715,2017-6-20,B1-3N,高产,159.0,7300.0,0,0.0,0.0 ,45.9 ,45.9119496855,31.8
1716,2017-6-20,B1-5S,高产,,,0,,0.0 ,31.3 ,,
1717,2017-6-20,B1-5N,高产,122.0,5400.0,0,0.0,0.0 ,44.3 ,44.262295082,33.0
1718,2017-6-20,B1-7S,高产,118.0,5600.0,0,0.0,0.0 ,47.5 ,47.4576271186,37.6
1719,2017-6-20,B1-7N,高产,148.0,5600.0,0,0.0,0.0 ,37.8 ,37.8378378378,34.7
1720,2017-6-20,B4-1S,低产,,,0,,0.0 ,34.1 ,,
1721,2017-6-20,B4-1N,低产,,,0,,0.0 ,34.9 ,,
1722,2017-6-20,B4-3S,高产,111.0,4100.0,0,0.0,0.0 ,36.9 ,36.9369369369,29.6
1723,2017-6-20,B4-3N,高产,100.0,3700.0,0,0.0,0.0 ,37.0 ,37.0,28.6
1724,2017-6-20,B4-5S,高产,134.0,5800.0,0,0.0,0.0 ,43.3 ,43.2835820896,34.7
1725,2017-6-20,B4-5N,高产,149.0,6600.0,0,0.0,0.0 ,44.3 ,44.2953020134,38.9
1726,2017-6-20,B4-7S,高产,140.0,5900.0,0,0.0,0.0 ,42.1 ,42.1428571429,34.1
1727,2017-6-20,B4-7N,高产,148.0,6300.0,0,0.0,0.0 ,42.6 ,42.5675675676,39.5
1728,2017-6-21,B1-1S,低产,,,0,,7.9 ,39.2 ,,
1729,2017-6-21,B1-1N,低产,,,0,,5.8 ,40.6 ,,
1730,2017-6-21,B1-3S,高产,154.0,6500.0,0,300.0,4.6 ,42.2 ,40.2597402597,31.1
1731,2017-6-21,B1-3N,高产,158.0,7300.0,0,300.0,4.1 ,46.2 ,44.3037974684,31.9
1732,2017-6-21,B1-5S,高产,,,0,,10.0 ,30.3 ,,
1733,2017-6-21,B1-5N,高产,122.0,5400.0,0,300.0,5.6 ,44.3 ,41.8032786885,31.8
1734,2017-6-21,B1-7S,高产,117.0,5400.0,0,300.0,5.6 ,46.2 ,43.5897435897,32.9
1735,2017-6-21,B1-7N,高产,148.0,5600.0,0,300.0,5.4 ,37.8 ,35.8108108108,33.5
1736,2017-6-21,B4-1S,低产,,,0,,6.8 ,35.2 ,,
1737,2017-6-21,B4-1N,低产,,,0,,6.0 ,34.5 ,,
1738,2017-6-21,B4-3S,高产,111.0,4300.0,0,200.0,4.7 ,38.7 ,36.9369369369,30.0
1739,2017-6-21,B4-3N,高产,96.0,3300.0,0,300.0,9.1 ,34.4 ,31.25,33.3
1740,2017-6-21,B4-5S,高产,134.0,5700.0,0,300.0,5.3 ,42.5 ,40.2985074627,33.7
1741,2017-6-21,B4-5N,高产,148.0,6700.0,0,300.0,4.5 ,45.3 ,43.2432432432,37.9
1742,2017-6-21,B4-7S,高产,140.0,5900.0,0,300.0,5.1 ,42.1 ,40.0,33.5
1743,2017-6-21,B4-7N,高产,146.0,6500.0,0,200.0,3.1 ,44.5 ,43.1506849315,38.9
1744,2017-6-22,B1-1S,低产,,,0,,11.1 ,37.1 ,,
1745,2017-6-22,B1-1N,低产,,,0,,7.8 ,39.2 ,,
1746,2017-6-22,B1-3S,高产,154.0,6700.0,0,400.0,6.0 ,43.5 ,40.9090909091,31.6
1747,2017-6-22,B1-3N,高产,158.0,7300.0,0,400.0,5.5 ,46.2 ,43.6708860759,31.1
1748,2017-6-22,B1-5S,高产,,,0,,9.1 ,31.0 ,,
1749,2017-6-22,B1-5N,高产,122.0,5400.0,0,300.0,5.6 ,44.3 ,41.8032786885,32.8
1750,2017-6-22,B1-7S,高产,118.0,5500.0,0,400.0,7.3 ,46.6 ,43.2203389831,32.6
1751,2017-6-22,B1-7N,高产,147.0,5500.0,0,300.0,5.5 ,37.4 ,35.3741496599,33.6
1752,2017-6-22,B4-1S,低产,,,0,,8.7 ,36.8 ,,
1753,2017-6-22,B4-1N,低产,,,0,,7.8 ,35.2 ,,
1754,2017-6-22,B4-3S,高产,115.0,4500.0,0,200.0,4.4 ,39.1 ,37.3913043478,29.0
1755,2017-6-22,B4-3N,高产,84.0,3000.0,0,400.0,13.3 ,35.7 ,30.9523809524,27.9
1756,2017-6-22,B4-5S,高产,134.0,5500.0,0,300.0,5.5 ,41.0 ,38.8059701493,33.1
1757,2017-6-22,B4-5N,高产,147.0,6800.0,0,200.0,2.9 ,46.3 ,44.8979591837,37.6
1758,2017-6-22,B4-7S,高产,140.0,6000.0,0,200.0,3.3 ,42.9 ,41.4285714286,32.5
1759,2017-6-22,B4-7N,高产,144.0,6600.0,0,200.0,3.0 ,45.8 ,44.4444444444,37.5
1760,2017-6-23,B1-1S,低产,,,0,,5.9 ,35.1 ,,
1761,2017-6-23,B1-1N,低产,,,0,,6.3 ,36.9 ,,
1762,2017-6-23,B1-3S,高产,154.0,6600.0,0,200.0,3.0 ,42.9 ,41.5584415584,29.8
1763,2017-6-23,B1-3N,高产,156.0,7300.0,0,200.0,2.7 ,46.8 ,45.5128205128,29.9
1764,2017-6-23,B1-5S,高产,78.0,2200.0,0,200.0,9.1 ,28.2 ,25.641025641,29.7
1765,2017-6-23,B1-5N,高产,122.0,5400.0,0,300.0,5.6 ,44.3 ,41.8032786885,29.9
1766,2017-6-23,B1-7S,高产,117.0,5600.0,0,400.0,7.1 ,47.9 ,44.4444444444,31.7
1767,2017-6-23,B1-7N,高产,147.0,5400.0,0,200.0,3.7 ,36.7 ,35.3741496599,33.5
1768,2017-6-23,B4-1S,低产,,,0,,6.7 ,36.0 ,,
1769,2017-6-23,B4-1N,低产,,,0,,4.0 ,34.5 ,,
1770,2017-6-23,B4-3S,高产,116.0,4500.0,0,200.0,4.4 ,38.8 ,37.0689655172,28.1
1771,2017-6-23,B4-3N,高产,77.0,2800.0,0,200.0,7.1 ,36.4 ,33.7662337662,26.7
1772,2017-6-23,B4-5S,高产,134.0,5500.0,0,300.0,5.5 ,41.0 ,38.8059701493,33.1
1773,2017-6-23,B4-5N,高产,146.0,6700.0,0,200.0,3.0 ,45.9 ,44.5205479452,36.7
1774,2017-6-23,B4-7S,高产,145.0,5900.0,0,200.0,3.4 ,40.7 ,39.3103448276,32.0
1775,2017-6-23,B4-7N,高产,143.0,6500.0,0,200.0,3.1 ,45.5 ,44.0559440559,37.7
1776,2017-6-24,B1-1S,低产,,,0,,5.7 ,36.1 ,,
1777,2017-6-24,B1-1N,低产,,,0,,6.4 ,36.2 ,,
1778,2017-6-24,B1-3S,高产,154.0,6600.0,0,200.0,3.0 ,42.9 ,41.5584415584,30.4
1779,2017-6-24,B1-3N,高产,155.0,7300.0,0,200.0,2.7 ,47.1 ,45.8064516129,30.0
1780,2017-6-24,B1-5S,高产,89.0,2600.0,0,200.0,7.7 ,29.2 ,26.9662921348,29.6
1781,2017-6-24,B1-5N,高产,122.0,5400.0,0,200.0,3.7 ,44.3 ,42.6229508197,28.0
1782,2017-6-24,B1-7S,高产,116.0,5600.0,0,200.0,3.6 ,48.3 ,46.5517241379,29.6
1783,2017-6-24,B1-7N,高产,147.0,5500.0,0,200.0,3.6 ,37.4 ,36.0544217687,32.8
1784,2017-6-24,B4-1S,低产,,,0,,4.4 ,36.0 ,,
1785,2017-6-24,B4-1N,低产,,,0,,5.9 ,35.2 ,,
1786,2017-6-24,B4-3S,高产,116.0,4700.0,0,200.0,4.3 ,40.5 ,38.7931034483,29.4
1787,2017-6-24,B4-3N,高产,79.0,2800.0,0,200.0,7.1 ,35.4 ,32.9113924051,27.3
1788,2017-6-24,B4-5S,高产,134.0,5500.0,0,200.0,3.6 ,41.0 ,39.552238806,31.9
1789,2017-6-24,B4-5N,高产,145.0,6700.0,0,200.0,3.0 ,46.2 ,44.8275862069,34.3
1790,2017-6-24,B4-7S,高产,143.0,5900.0,0,200.0,3.4 ,41.3 ,39.8601398601,32.1
1791,2017-6-24,B4-7N,高产,145.0,6600.0,0,300.0,4.5 ,45.5 ,43.4482758621,37.2
1792,2017-6-25,B1-1S,低产,,,0,,7.4 ,36.1 ,,
1793,2017-6-25,B1-1N,低产,,,0,,6.3 ,36.9 ,,
1794,2017-6-25,B1-3S,高产,154.0,6500.0,0,150.0,2.3 ,42.2 ,41.2337662338,30.7
1795,2017-6-25,B1-3N,高产,155.0,7100.0,0,200.0,2.8 ,45.8 ,44.5161290323,29.8
1796,2017-6-25,B1-5S,高产,93.0,3000.0,0,260.0,8.7 ,32.3 ,29.4623655914,29.9
1797,2017-6-25,B1-5N,高产,122.0,5200.0,0,260.0,5.0 ,42.6 ,40.4918032787,30.0
1798,2017-6-25,B1-7S,高产,116.0,5600.0,0,200.0,3.6 ,48.3 ,46.5517241379,31.8
1799,2017-6-25,B1-7N,高产,149.0,5600.0,0,100.0,1.8 ,37.6 ,36.9127516779,32.9
1800,2017-6-25,B4-1S,低产,,,0,,8.9 ,36.0 ,,
1801,2017-6-25,B4-1N,低产,,,0,,5.8 ,35.9 ,,
1802,2017-6-25,B4-3S,高产,119.0,4800.0,0,150.0,3.1 ,40.3 ,39.0756302521,29.9
1803,2017-6-25,B4-3N,高产,80.0,2900.0,0,100.0,3.4 ,36.3 ,35.0,26.5
1804,2017-6-25,B4-5S,高产,134.0,5400.0,-200,100.0,1.8 ,40.3 ,41.0447761194,32.9
1805,2017-6-25,B4-5N,高产,145.0,6900.0,-200,150.0,2.1 ,47.6 ,47.9310344828,36.4
1806,2017-6-25,B4-7S,高产,145.0,5800.0,0,100.0,1.7 ,40.0 ,39.3103448276,31.9
1807,2017-6-25,B4-7N,高产,144.0,6600.0,-200,150.0,2.2 ,45.8 ,46.1805555556,36.7
1808,2017-6-26,B1-1S,低产,,,0,,7.4 ,36.1 ,,
1809,2017-6-26,B1-1N,低产,,,0,,4.3 ,36.4 ,,
1810,2017-6-26,B1-3S,高产,154.0,6800.0,0,200.0,2.9 ,44.2 ,42.8571428571,30.8
1811,2017-6-26,B1-3N,高产,155.0,7100.0,0,260.0,3.7 ,45.8 ,44.1290322581,30.2
1812,2017-6-26,B1-5S,高产,91.0,3100.0,0,400.0,12.9 ,34.1 ,29.6703296703,29.9
1813,2017-6-26,B1-5N,高产,122.0,5100.0,0,200.0,3.9 ,41.8 ,40.1639344262,17.6
1814,2017-6-26,B1-7S,高产,116.0,5800.0,0,300.0,5.2 ,50.0 ,47.4137931034,31.7
1815,2017-6-26,B1-7N,高产,150.0,5700.0,0,200.0,3.5 ,38.0 ,36.6666666667,33.5
1816,2017-6-26,B4-1S,低产,,,0,,8.5 ,37.6 ,,
1817,2017-6-26,B4-1N,低产,,,0,,9.1 ,37.9 ,,
1818,2017-6-26,B4-3S,高产,120.0,4800.0,0,260.0,5.4 ,40.0 ,37.8333333333,29.4
1819,2017-6-26,B4-3N,高产,80.0,3000.0,0,150.0,5.0 ,37.5 ,35.625,26.7
1820,2017-6-26,B4-5S,高产,134.0,5600.0,0,150.0,2.7 ,41.8 ,40.671641791,33.0
1821,2017-6-26,B4-5N,高产,145.0,6900.0,0,200.0,2.9 ,47.6 ,46.2068965517,36.5
1822,2017-6-26,B4-7S,高产,141.0,5900.0,0,200.0,3.4 ,41.8 ,40.4255319149,32.9
1823,2017-6-26,B4-7N,高产,146.0,6600.0,0,240.0,3.6 ,45.2 ,43.5616438356,37.7
1824,2017-6-27,B1-1S,低产,,,0,,8.6 ,37.2 ,,
1825,2017-6-27,B1-1N,低产,,,0,,10.9 ,40.0 ,,
1826,2017-6-27,B1-3S,高产,153.0,6600.0,0,300.0,4.5 ,43.1 ,41.1764705882,30.7
1827,2017-6-27,B1-3N,高产,151.0,7000.0,0,400.0,5.7 ,46.4 ,43.7086092715,30.2
1828,2017-6-27,B1-5S,高产,96.0,3400.0,0,400.0,11.8 ,35.4 ,31.25,29.7
1829,2017-6-27,B1-5N,高产,115.0,5100.0,0,260.0,5.1 ,44.3 ,42.0869565217,17.8
1830,2017-6-27,B1-7S,高产,116.0,5700.0,0,550.0,9.6 ,49.1 ,44.3965517241,31.6
1831,2017-6-27,B1-7N,高产,149.0,5900.0,0,200.0,3.4 ,39.6 ,38.255033557,33.8
1832,2017-6-27,B4-1S,低产,,,0,,93.3 ,36.0 ,,
1833,2017-6-27,B4-1N,低产,,,0,,7.4 ,37.8 ,,
1834,2017-6-27,B4-3S,高产,120.0,5200.0,0,200.0,3.8 ,43.3 ,41.6666666667,29.8
1835,2017-6-27,B4-3N,高产,88.0,3900.0,0,150.0,3.8 ,44.3 ,42.6136363636,27.2
1836,2017-6-27,B4-5S,高产,132.0,5700.0,0,200.0,3.5 ,43.2 ,41.6666666667,33.2
1837,2017-6-27,B4-5N,高产,145.0,6900.0,0,300.0,4.3 ,47.6 ,45.5172413793,36.2
1838,2017-6-27,B4-7S,高产,138.0,5800.0,0,200.0,3.4 ,42.0 ,40.5797101449,32.5
1839,2017-6-27,B4-7N,高产,147.0,6600.0,0,240.0,3.6 ,44.9 ,43.2653061224,37.9
1840,2017-6-28,B1-1S,低产,,,0,,24.0 ,37.9 ,,
1841,2017-6-28,B1-1N,低产,,,0,,6.3 ,35.6 ,,
1842,2017-6-28,B1-3S,高产,152.0,6700.0,0,240.0,3.6 ,44.1 ,42.5,31.0
1843,2017-6-28,B1-3N,高产,148.0,7000.0,0,260.0,3.7 ,47.3 ,45.5405405405,30.7
1844,2017-6-28,B1-5S,高产,109.0,4000.0,0,260.0,6.5 ,36.7 ,34.3119266055,30.4
1845,2017-6-28,B1-5N,高产,113.0,5000.0,0,200.0,4.0 ,44.2 ,42.4778761062,17.6
1846,2017-6-28,B1-7S,高产,115.0,5600.0,0,500.0,8.9 ,48.7 ,44.347826087,32.3
1847,2017-6-28,B1-7N,高产,148.0,5900.0,0,200.0,3.4 ,39.9 ,38.5135135135,33.7
1848,2017-6-28,B4-1S,低产,,,0,,4.7 ,35.2 ,,
1849,2017-6-28,B4-1N,低产,,,0,,5.7 ,37.1 ,,
1850,2017-6-28,B4-3S,高产,120.0,4900.0,0,240.0,4.9 ,40.8 ,38.8333333333,29.5
1851,2017-6-28,B4-3N,高产,97.0,4300.0,0,200.0,4.7 ,44.3 ,42.2680412371,27.9
1852,2017-6-28,B4-5S,高产,131.0,5800.0,0,150.0,2.6 ,44.3 ,43.1297709924,33.5
1853,2017-6-28,B4-5N,高产,144.0,7000.0,0,200.0,2.9 ,48.6 ,47.2222222222,35.3
1854,2017-6-28,B4-7S,高产,138.0,5800.0,0,200.0,3.4 ,42.0 ,40.5797101449,33.0
1855,2017-6-28,B4-7N,高产,146.0,6600.0,0,240.0,3.6 ,45.2 ,43.5616438356,37.9
1856,2017-6-29,B1-1S,低产,,,0,,4.3 ,38.0 ,,
1857,2017-6-29,B1-1N,低产,,,0,,8.2 ,36.7 ,,
1858,2017-6-29,B1-3S,高产,152.0,6500.0,0,260.0,4.0 ,42.8 ,41.0526315789,30.5
1859,2017-6-29,B1-3N,高产,147.0,6900.0,0,240.0,3.5 ,46.9 ,45.306122449,29.5
1860,2017-6-29,B1-5S,高产,114.0,5000.0,0,500.0,10.0 ,43.9 ,39.4736842105,26.0
1861,2017-6-29,B1-5N,高产,113.0,2500.0,0,100.0,4.0 ,22.1 ,21.2389380531,35.1
1862,2017-6-29,B1-7S,高产,114.0,5600.0,0,700.0,12.5 ,49.1 ,42.9824561404,31.7
1863,2017-6-29,B1-7N,高产,148.0,5900.0,0,200.0,3.4 ,39.9 ,38.5135135135,32.9
1864,2017-6-29,B4-1S,低产,,,0,,3.5 ,39.1 ,,
1865,2017-6-29,B4-1N,低产,,,0,,4.7 ,33.3 ,,
1866,2017-6-29,B4-3S,高产,120.0,4600.0,0,240.0,5.2 ,38.3 ,36.3333333333,29.1
1867,2017-6-29,B4-3N,高产,100.0,4000.0,0,150.0,3.8 ,40.0 ,38.5,26.8
1868,2017-6-29,B4-5S,高产,131.0,5800.0,0,200.0,3.4 ,44.3 ,42.7480916031,32.2
1869,2017-6-29,B4-5N,高产,144.0,7000.0,0,200.0,2.9 ,48.6 ,47.2222222222,35.3
1870,2017-6-29,B4-7S,高产,138.0,5800.0,0,200.0,3.4 ,42.0 ,40.5797101449,32.1
1871,2017-6-29,B4-7N,高产,146.0,6600.0,0,260.0,3.9 ,45.2 ,43.4246575342,37.1
1872,2017-6-30,B1-1S,高产,111.0,5000.0,0,300.0,6.0 ,45.0 ,42.3423423423,29.3
1873,2017-6-30,B1-1N,低产,,,0,,4.4 ,36.4 ,,
1874,2017-6-30,B1-3S,高产,151.0,6700.0,0,200.0,3.0 ,44.4 ,43.0463576159,30.6
1875,2017-6-30,B1-3N,高产,146.0,7000.0,0,260.0,3.7 ,47.9 ,46.1643835616,29.7
1876,2017-6-30,B1-5S,高产,85.0,3700.0,0,550.0,14.9 ,43.5 ,37.0588235294,26.1
1877,2017-6-30,B1-5N,高产,,,0,,30.0 ,16.3 ,,
1878,2017-6-30,B1-7S,高产,113.0,5600.0,0,500.0,8.9 ,49.6 ,45.1327433628,31.0
1879,2017-6-30,B1-7N,高产,147.0,6000.0,0,200.0,3.3 ,40.8 ,39.4557823129,33.8
1880,2017-6-30,B4-1S,低产,,,0,,5.8 ,34.9 ,,
1881,2017-6-30,B4-1N,低产,,,0,,4.9 ,33.5 ,,
1882,2017-6-30,B4-3S,高产,120.0,4800.0,0,200.0,4.2 ,40.0 ,38.3333333333,29.4
1883,2017-6-30,B4-3N,高产,100.0,4000.0,0,240.0,6.0 ,40.0 ,37.6,26.6
1884,2017-6-30,B4-5S,高产,131.0,5800.0,0,300.0,5.2 ,44.3 ,41.9847328244,32.0
1885,2017-6-30,B4-5N,高产,144.0,7000.0,0,300.0,4.3 ,48.6 ,46.5277777778,35.5
1886,2017-6-30,B4-7S,高产,138.0,5800.0,0,200.0,3.4 ,42.0 ,40.5797101449,31.8
1887,2017-6-30,B4-7N,高产,146.0,6600.0,0,260.0,3.9 ,45.2 ,43.4246575342,36.1
1888,2017-7-1,B1-1S,高产,111.0,5100.0,0,200.0,3.9 ,45.9 ,44.1441441441,28.4
1889,2017-7-1,B1-1N,低产,,,0,,4.0 ,33.1 ,,
1890,2017-7-1,B1-3S,高产,151.0,6800.0,0,200.0,2.9 ,45.0 ,43.7086092715,30.5
1891,2017-7-1,B1-3N,高产,146.0,7000.0,0,300.0,4.3 ,47.9 ,45.8904109589,29.3
1892,2017-7-1,B1-5S,高产,,,0,,15.4 ,36.6 ,,
1893,2017-7-1,B1-5N,高产,,,0,,18.8 ,32.7 ,,
1894,2017-7-1,B1-7S,高产,112.0,5300.0,0,300.0,5.7 ,47.3 ,44.6428571429,30.5
1895,2017-7-1,B1-7N,高产,146.0,5900.0,0,300.0,5.1 ,40.4 ,38.3561643836,33.2
1896,2017-7-1,B4-1S,低产,,,0,,6.0 ,35.7 ,,
1897,2017-7-1,B4-1N,低产,,,0,,3.8 ,33.3 ,,
1898,2017-7-1,B4-3S,高产,120.0,5000.0,0,200.0,4.0 ,41.7 ,40.0,29.2
1899,2017-7-1,B4-3N,高产,100.0,4100.0,0,200.0,4.9 ,41.0 ,39.0,25.8
1900,2017-7-1,B4-5S,高产,131.0,5800.0,0,500.0,8.6 ,44.3 ,40.4580152672,32.3
1901,2017-7-1,B4-5N,高产,144.0,7100.0,0,500.0,7.0 ,49.3 ,45.8333333333,34.3
1902,2017-7-1,B4-7S,高产,138.0,5700.0,0,200.0,3.5 ,41.3 ,39.8550724638,31.5
1903,2017-7-1,B4-7N,高产,146.0,6600.0,0,200.0,3.0 ,45.2 ,43.8356164384,36.0
1904,2017-7-2,B1-1S,高产,111.0,5000.0,0,200.0,4.0 ,45.0 ,43.2432432432,29.5
1905,2017-7-2,B1-1N,低产,,,0,,6.0 ,33.1 ,,
1906,2017-7-2,B1-3S,高产,151.0,6700.0,0,300.0,4.5 ,44.4 ,42.3841059603,30.7
1907,2017-7-2,B1-3N,高产,146.0,7100.0,0,300.0,4.2 ,48.6 ,46.5753424658,30.0
1908,2017-7-2,B1-5S,高产,76.0,2500.0,0,400.0,16.0 ,32.9 ,27.6315789474,25.2
1909,2017-7-2,B1-5N,高产,,,0,,5.6 ,31.6 ,,
1910,2017-7-2,B1-7S,高产,112.0,5200.0,0,300.0,5.8 ,46.4 ,43.75,30.9
1911,2017-7-2,B1-7N,高产,146.0,5900.0,0,200.0,3.4 ,40.4 ,39.0410958904,31.7
1912,2017-7-2,B4-1S,低产,,,0,,6.0 ,35.7 ,,
1913,2017-7-2,B4-1N,低产,,,0,,3.8 ,34.0 ,,
1914,2017-7-2,B4-3S,高产,120.0,5300.0,0,200.0,3.8 ,44.2 ,42.5,29.1
1915,2017-7-2,B4-3N,高产,102.0,4300.0,0,500.0,11.6 ,42.2 ,37.2549019608,26.6
1916,2017-7-2,B4-5S,高产,131.0,5700.0,0,200.0,3.5 ,43.5 ,41.9847328244,32.0
1917,2017-7-2,B4-5N,高产,144.0,6900.0,0,200.0,2.9 ,47.9 ,46.5277777778,33.4
1918,2017-7-2,B4-7S,高产,138.0,5700.0,0,200.0,3.5 ,41.3 ,39.8550724638,31.3
1919,2017-7-2,B4-7N,高产,144.0,6500.0,0,200.0,3.1 ,45.1 ,43.75,35.6
1920,2017-7-3,B1-1S,高产,111.0,5100.0,0,400.0,7.8 ,45.9 ,42.3423423423,29.2
1921,2017-7-3,B1-1N,低产,,,0,,3.9 ,33.8 ,,
1922,2017-7-3,B1-3S,高产,151.0,6700.0,0,300.0,4.5 ,44.4 ,42.3841059603,30.7
1923,2017-7-3,B1-3N,高产,146.0,6900.0,0,400.0,5.8 ,47.3 ,44.5205479452,29.6
1924,2017-7-3,B1-5S,高产,78.0,2600.0,0,400.0,15.4 ,33.3 ,28.2051282051,22.2
1925,2017-7-3,B1-5N,高产,,,0,,5.0 ,33.3 ,,
1926,2017-7-3,B1-7S,高产,111.0,5200.0,0,300.0,5.8 ,46.8 ,44.1441441441,23.6
1927,2017-7-3,B1-7N,高产,146.0,5800.0,0,400.0,6.9 ,39.7 ,36.9863013699,25.7
1928,2017-7-3,B4-1S,低产,,,0,,5.7 ,36.8 ,,
1929,2017-7-3,B4-1N,低产,,,0,,7.1 ,35.4 ,,
1930,2017-7-3,B4-3S,高产,128.0,5800.0,0,300.0,5.2 ,45.3 ,42.96875,30.1
1931,2017-7-3,B4-3N,高产,96.0,4100.0,0,200.0,4.9 ,42.7 ,40.625,26.6
1932,2017-7-3,B4-5S,高产,130.0,5600.0,0,200.0,3.6 ,43.1 ,41.5384615385,24.4
1933,2017-7-3,B4-5N,高产,144.0,6700.0,0,200.0,3.0 ,46.5 ,45.1388888889,26.6
1934,2017-7-3,B4-7S,高产,138.0,5700.0,0,200.0,3.5 ,41.3 ,39.8550724638,25.5
1935,2017-7-3,B4-7N,高产,143.0,6600.0,0,300.0,4.5 ,46.2 ,44.0559440559,27.6
1936,2017-7-4,B1-1S,高产,111.0,5000.0,0,300.0,6.0 ,45.0 ,42.3423423423,28.8
1937,2017-7-4,B1-1N,低产,,,0,,5.9 ,33.8 ,,
1938,2017-7-4,B1-3S,高产,151.0,6700.0,0,300.0,4.5 ,44.4 ,42.3841059603,30.4
1939,2017-7-4,B1-3N,高产,145.0,6900.0,0,400.0,5.8 ,47.6 ,44.8275862069,28.8
1940,2017-7-4,B1-5S,高产,76.0,2600.0,0,400.0,15.4 ,34.2 ,28.9473684211,26.0
1941,2017-7-4,B1-5N,高产,,,0,,9.1 ,34.4 ,,
1942,2017-7-4,B1-7S,高产,111.0,5200.0,0,300.0,5.8 ,46.8 ,44.1441441441,30.1
1943,2017-7-4,B1-7N,高产,146.0,5800.0,0,500.0,8.6 ,39.7 ,36.301369863,31.7
1944,2017-7-4,B4-1S,低产,,,0,,5.7 ,36.3 ,,
1945,2017-7-4,B4-1N,低产,,,0,,5.3 ,36.3 ,,
1946,2017-7-4,B4-3S,高产,132.0,5900.0,0,400.0,6.8 ,44.7 ,41.6666666667,28.7
1947,2017-7-4,B4-3N,高产,92.0,4100.0,0,400.0,9.8 ,44.6 ,40.2173913043,26.2
1948,2017-7-4,B4-5S,高产,129.0,5500.0,0,200.0,3.6 ,42.6 ,41.0852713178,31.0
1949,2017-7-4,B4-5N,高产,143.0,6700.0,0,400.0,6.0 ,46.9 ,44.0559440559,32.4
1950,2017-7-4,B4-7S,高产,138.0,5700.0,0,200.0,3.5 ,41.3 ,39.8550724638,30.3
1951,2017-7-4,B4-7N,高产,143.0,6600.0,0,300.0,4.5 ,46.2 ,44.0559440559,34.4
1952,2017-7-5,B1-1S,高产,111.0,5000.0,0,300.0,6.0 ,45.0 ,42.3423423423,29.4
1953,2017-7-5,B1-1N,低产,,,0,,5.9 ,33.8 ,,
1954,2017-7-5,B1-3S,高产,151.0,6500.0,0,400.0,6.2 ,43.0 ,40.3973509934,30.1
1955,2017-7-5,B1-3N,高产,144.0,6700.0,0,300.0,4.5 ,46.5 ,44.4444444444,28.4
1956,2017-7-5,B1-5S,高产,75.0,2800.0,0,400.0,14.3 ,37.3 ,32.0,26.7
1957,2017-7-5,B1-5N,高产,,,0,,10.7 ,43.1 ,,
1958,2017-7-5,B1-7S,高产,111.0,5200.0,0,300.0,5.8 ,46.8 ,44.1441441441,30.0
1959,2017-7-5,B1-7N,高产,146.0,5800.0,0,400.0,6.9 ,39.7 ,36.9863013699,32.8
1960,2017-7-5,B4-1S,低产,,,0,,7.8 ,34.9 ,,
1961,2017-7-5,B4-1N,低产,,,0,,3.6 ,35.5 ,,
1962,2017-7-5,B4-3S,高产,132.0,5700.0,0,400.0,7.0 ,43.2 ,40.1515151515,30.6
1963,2017-7-5,B4-3N,高产,92.0,4000.0,0,200.0,5.0 ,43.5 ,41.3043478261,26.1
1964,2017-7-5,B4-5S,高产,129.0,5500.0,0,200.0,3.6 ,42.6 ,41.0852713178,32.0
1965,2017-7-5,B4-5N,高产,143.0,6500.0,0,200.0,3.1 ,45.5 ,44.0559440559,33.6
1966,2017-7-5,B4-7S,高产,138.0,5700.0,0,200.0,3.5 ,41.3 ,39.8550724638,31.7
1967,2017-7-5,B4-7N,高产,143.0,6500.0,0,200.0,3.1 ,45.5 ,44.0559440559,36.1
1968,2017-7-6,B1-1S,高产,111.0,5000.0,0,300.0,6.0 ,45.0 ,42.3423423423,28.4
1969,2017-7-6,B1-1N,低产,,,0,,3.9 ,33.6 ,,
1970,2017-7-6,B1-3S,高产,149.0,6400.0,0,300.0,4.7 ,43.0 ,40.9395973154,29.0
1971,2017-7-6,B1-3N,高产,144.0,6600.0,0,300.0,4.5 ,45.8 ,43.75,27.2
1972,2017-7-6,B1-5S,高产,75.0,2700.0,0,200.0,7.4 ,36.0 ,33.3333333333,26.5
1973,2017-7-6,B1-5N,高产,,,0,,7.4 ,42.2 ,,
1974,2017-7-6,B1-7S,高产,111.0,5200.0,0,500.0,9.6 ,46.8 ,42.3423423423,28.5
1975,2017-7-6,B1-7N,高产,146.0,5800.0,0,400.0,6.9 ,39.7 ,36.9863013699,31.7
1976,2017-7-6,B4-1S,低产,,,0,,9.8 ,34.9 ,,
